study_id	included	LatDD	LonDD	elevation	citation_title	site_name	island_name	archipelago	ocean	sample_parent_material	earliest_extent_ybp	latest_is_present_day	latest_extent_ybp	timeline_length	radiocarbon_calibrated	n_samples	proxy_groups	drivers_of_change_proxies	data_online_repository_uri
6157561	included	-47.06999969	167.9799957	40	Forest reconstruction and past climatic estimates for a deforested region of south-eastern New Zealand	Toitoi Flat	South Island	New Zealand	Pacific	peatland	8000	TRUE	0	8000	yes	27	pollen	none	none
6156851	included	-45.31999969	167.8088837	318	Holocene vegetation and climate change in southern New Zealand: Linkages between forest composition and quantitative surface moisture reconstructions from an ombrogenous bog	Eweburn Bog	South Island	New Zealand	Pacific	peatland	8021	TRUE	0	8021	no	55	pollen	charcoal	none
3	included	12.18336391	-61.61091614	9	Paleoenvironmental evidence for first human colonization of the eastern Caribbean	Antonie	Grenada	Antilles	Atlantic	lake	8050	TRUE	0	8050	no	36	pollen	charcoal	none
6157543	included	13.44309425	144.6830597	0	Holocene vegetation, savanna origins and human settlement of Guam	IARII Laguas	Guam	Marianas	Pacific	marsh	8190	FALSE	200	7990	no	48	pollen;spores	charcoal	none
6157339	included	-54.18602371	-36.69564819	3	Peat bank growth, Holocene palaeoecology and climate history of South Georgia (sub-Antarctica), based on a botanical macrofossil record	Kanin Point,	South Georgia	South Georgia_South Sandwich Islands	Sub-Antarctic	peatland	8225	TRUE	0	8225	no	25	macrofossils	magnetic susceptibility	none
6170039	included	-43.03282166	171.7549438	600	A Pollen Diagram and Macro Fossils from Kettlehole Bog Cass South Island New-Zealand	Kettlehole Bog Cass basin	South Island	New Zealand	Pacific	peatland	8250	FALSE	unknown		no	21	pollen;spores;macrofossils	stratigraphy	none
6157224	included	28.11666679	-17.25	1250	The spatiotemporal distribution of pollen traits related to dispersal and desiccation tolerance in Canarian laurel forest	Laguna Grande	La Gomera	Canary Islands	Atlantic	soil	8341	TRUE	0	8341	no	40	pollen	Pollen Traits	none
6168015	included	-62.62861252	-61.13472366	35	Palaeoclimatic studies in South Shetland Islands, Antarctica, based on numerous stratigraphic variables in lake sediments	Asa	Livingston Island	South Shetland Islands	Antarctic	lake	5740	FALSE	1140	4600	no	41	pollen	grain size;mineralogy;organic matter;carbonates;geochemistry;diatoms;tefphra	none
6156902	included	-35.98333359	173.8333282	12	Holocene vegetation and environmental reconstructions from swamp deposits in the Dargaville region of the North Island, New Zealand: implications for the history of kauri (Agathis australis)	Oruariki Swamp	North Island	New Zealand	Pacific	swamp	8380	TRUE	0	8380	no	27	pollen	dendrochronology	none
6157205	included	28.11666679	-17.25	1250	The ancient forests of La Gomera, Canary Islands, and their sensitivity to environmental change	Laguna Grande	La Gomera	Canary Islands	Atlantic	soil	8381	TRUE	0	8381	no	40	pollen	Pollen;charcoal	none
6169331	included	22.14999962	-73.98332977	20	A 10,300 14C yr record of climate and vegetation change from Haiti	Miragoane 	Haiti (island Hispaniola)	Greater Antilles	Atlantic	lake	10230	FALSE	1085	9145	no	31	pollen	LOI;Ca;Mg;Fe;K;Mn;total P;total S;ostracods for d18O analysis;charcoal	none
6159228	included	-43.07637024	170.9624481	950	Holocene vegetation change at treeline, Cropp Valley, Southern Alps, New Zealand	Takus Knob	South Island	New Zealand	Pacific	peatland	8390	TRUE	0	8390	no	6	pollen	none	none
6169954	included	-40.10663223	176.0139465	1082	Late quaternary palynology of the southern Ruahine Range North Island, New Zealand	Delaware Ridge Road, Ruahine Range	North Island	New Zealand	Pacific	soil	8400	TRUE	0	8400	no	19	pollen	sedimentology	none
6157142	included	35.34999847	24.28333282	4	Environmental change in Crete: a 9000-year record of Holocene vegetation history and the effect of the Santorini eruption	Delphinos	Crete	Aegean Islands	Mediterranean	soil	8410	FALSE	2000	6410	no	55	pollen	none	none
6157502	included	-54.63322067	158.8874512	20	N-15 natural abundance of fossil peat reflects the influence of animal-derived nitrogen on vegetation	B Peat	Macquarie	Macquarie	Pacific	peatland	8510	TRUE	0	8510	no	22	pollen	pollen summary	none
6169322	included	-34.78533173	173.1508331	0	A marine to freshwater sediment succession from kowhai beach wetland, northland: Implications for holocene sea level	kowhai beach wetland	North Island	New Zealand	Pacific	wetland	6860	FALSE	1075	5785	no	20	pollen	Sediment size ;LOI;diatoms	none
6158660	included	-45.97499847	170.2288818	50	An analysis of phytolith assemblages for the quantitative reconstruction of late Quaternary environments of the Lower Taieri Plain, otago, South Island, New Zealand I. Modern assemblages and transfer functions	Waipori 99-1 core	South Island	New Zealand	Pacific	soil	8538	TRUE	0	8538	no	57	phytoliths	none	none
6157370	included	-1.654116631	120.1893997	1331	Human–environment interactions in mountain rainforests: archaeobotanical evidence from central Sulawesi, Indonesia	Bariri Tower	Sulawesi	Indonesia	Indo-Pacific	soil	8550	TRUE	0	8550	no	21	pollen	charcoal;sedimentology	none
6157374	included	-45.83333206	169.75	500	A Holocene record of climate, vegetation change and peat bog development, east Otago, South Island, New Zealand	Glendhu Bog	South Island	New Zealand	Pacific	peatland	8610	FALSE	1045	7565	no	51	pollen;macrofossils	humification;density;LOI;testate amoebae	none
6168848	included	-50.49885941	166.2663574	30	Quaternary Sediments and Plant Microfossils from Enderby Island, Auckland Islands	Enderby peat site	Enderby island	New Zealand	Pacific	peatland	8630	TRUE	0	8630	no	25	pollen;spores	none	none
6156755	included	14.85727787	-24.70263863	810	Effects of Holocene climate change, volcanism and mass migration on the ecosystem of a small, dry island (Brava, Cabo Verde)	Cova Galinha	Brava	Cabo Verde	Atlantic	soil	8665	FALSE	unknown		no	41	pollen summary	charcoal;Climate;Sporomiella	none
6168091	included	-5.416666508	150.0333405	770	Interactions between human activity, volcanic eruptions and vegetation during the Holocene at Garua and Numundo, West New Britain, PNG	FAO 1000/1000	Garua Island	Papua New Guinea	Pacific	soil	5900	FALSE	1000	4900	no	43	phytoliths	tephra	none
6157535	included	-39.23333359	175.4333344	1380	Evidence for Lateglacial and Holocene tree-line fluctuations from pollen diagrams from the Subalpine zone on Mt Hauhungatahi, Tongariro National Park, New Zealand	Hauhungatahi Site 1380	North Island	New Zealand	Pacific	soil	8700	TRUE	0	8700	no	62	pollen	charcoal	none
6157353	included	-36.88333511	174.8166656	22	Holocene Vegetation And Volcanic Activity, Auckland Isthmus, New-Zealand	Waiatarua	North Island	New Zealand	Pacific	wetland	11700	FALSE	1000	10700	no	38	pollen	geochemestry	none
6167862	included	-45.75	170.6333313	400	Archaeological science meets Maori knowledge to model pre-Columbian sweet potato (Ipomoea batatas) dispersal to Polynesia's southernmost habitable margins	I44/21 at Pūrākaunui	South Island	New Zealand	Pacific	soil	897	FALSE	958	-61	no	4	starch;plant remains	none	none
6156601	excluded	-45.0735321	169.2421265	437	Early Holocene plant remains from the Cromwell Gorge, Central Otago, New Zealand	Gibraltar Rock	North Island	New Zealand	Pacific	cave	8779	FALSE	unknown		no	1	pollen;seeds	seeds	No time serie
6157595	included	48.04334259	153.2268524	4	Record of Late Glacial–Holocene Paleogeographical Events in Ogranogenic Deposits of Matua Island (Central Kurils)	Ainu Bay	Matua Island	Kuril Islands	Pacific	soil	8780	TRUE	0	8780	no	30	pollen;spores	tephrastratigraphy	none
6157595	included	48.03826904	153.2763824	21	Record of Late Glacial–Holocene Paleogeographical Events in Ogranogenic Deposits of Matua Island (Central Kurils)	Yurluc Cape	Matua Island	Kuril Islands	Pacific	soil	8800	TRUE	0	8800	no	39	pollen;spores	tephrastratigraphy	none
6157081	included	-3.484519958	121.8735046	498	Mangrove shoreline responses to Holocene environmental change, Makassar Strait, Indonesia	Pare-Pare, South Sulawesi	Sulawesi	Indonesia	Indo-Pacific	wetland	8830	TRUE	0	8830	no	31	pollen	none	none
6157935	included	-36.33333206	173.25	0	A Holocene pollen and sediment record of Whangape Harbour, far northern New Zealand	Whangape Harbour	North Island	New Zealand	Pacific	estuary	2690	FALSE	940	1750	no	8	pollen;spores	grain size	none
6157709	included	-54.23554611	-36.64741135	0	Pollen evidence of variations in Holocene climate and Southern Hemisphere Westerly Wind strength on sub-Antarctic South Georgia	Diamond	South Georgia	South Georgia_South Sandwich Islands	Sub-Antarctic	lake	8860	TRUE	0	8860	no	45	pollen	LOI;magnetic susceptibility	none
6157025	included	-17.78535461	168.4035187	6	High-resolution pollen record from Efate Island, central Vanuatu: Highlighting climatic and human influences on Late Holocene vegetation dynamics	Emaotfer Swamp	Efate	Vanuatu	Pacific	swamp	3900	FALSE	940	2960	no	14	pollen	microcharcoal	none
6170403	included	-38.68000031	178.0752716	0	An early Holocene occurrence of the mangrove Avicennia marina in Poverty Bay  North Island  New Zealand  Its climatic and geological implications	Poverty Bay flats (Y 18/w8, Awapuni)	North Island	New Zealand	Pacific	soil	9840	FALSE	877	8963	no	0	pollen	lithology	none
6170307	included	-38.12314987	176.3052521	266	Holocene Pollen Diagrams Lake Rotorua North Island New-Zealand	Rotorua	North Island	New Zealand	Pacific	lake	9000	FALSE	8000	1000	yes	4	pollen	none	none
6158303	excluded	-42.20671082	172.7649384	1150	The late-quaternary pollen record of South-East Nelson, South Island, New Zealand	South-East Nelson Serpentine Creek, MCA10	South Island	New Zealand	Pacific	river bank	9160	TRUE	0	9160	no	1	pollen	none	No time serie
6171135	included	-39.723217	176.064112	1200	A postglacial vegetation history of the southern-central uplands of north island, new zealand	Mokai Patea	North Island	New Zealand	Pacific	peatland	9180	FALSE	unknown		no	22	pollen;spores	none	none
6171135	included	-39.723217	176.064112	1200	A postglacial vegetation history of the southern-central uplands of north island, new zealand	Mokai Patea	North Island	New Zealand	Pacific	peatland	9180	FALSE	unknown		no	22	pollen;spores	none	none
6171135	included	-39.723217	176.064112	1200	A postglacial vegetation history of the southern-central uplands of north island, new zealand	Mokai Patea	North Island	New Zealand	Pacific	peatland	9180	FALSE	unknown		no	22	pollen;spores	none	none
6156984	included	65.75	-18.71666718	450	Reconstruction of Holocene Variations of the Upper Limit of Tree or Shrub Birch Growth in Northern Iceland Based on Evidence from Vesturardalur-Skíðadalur, Tröllaskagi	Vesturardalur	Iceland	Iceland	Atlantic	soil	9200	TRUE	0	9200	no	105	pollen;macrofossils	tephra;LOI	none
6170440	included	-42.5480957	171.5257416	166	Contributions to the Quaternary History of the New-Zealand Flora Part 6 Aranuian Pollen Diagrams from Canterbury Nelson and North Westland South Island	Nan's Kettle	South Island	New Zealand	Pacific	peatland	9230	FALSE	unknown		no	24	pollen	none	none
6169303	included	52.21666718	-174.2166595	74	Late Quaternary vegetation of the Aleutian Islands, southwestern Alaska	Atka section	Atka Island	Aleutian Islands	Pacific	peatland	9355	TRUE	0	9355	no	38	pollen	none	none
6168178	included	20.73333359	-156.1333313	2270	A Holocene record of climate change, fire ecology and human activity from montane Flat Top Bog, Maui	Flat Top Bog	Maui	Hawai	Pacific	peatland	9380	TRUE	0	9380	no	31	pollen;spores	charcoal;organic matter;carbonates;trace metals	none
6157305	included	-54.49878311	-37.04793167	90	Changes in Holocene climate and the intensity of Southern Hemisphere Westerly Winds based on a high-resolution palynological record from sub-Antarctic South Georgia	Fan Lake	Annenkov Island	South Georgia_South Sandwich Islands	Sub-Antarctic	lake	6953	FALSE	781	6172	no	13	pollen;spores	LOI;geological description;lad and Cs;13C/12C isotopic ratios	none
6156910	included	62.37638855	-7.051666737	0	Climate change and human settlement as drivers of late-Holocene vegetational change in the Faroe Islands	Heimavatn	Eysturoy	Faroe Islands	Atlantic	peatland	2014	FALSE	780	1234	no	16	pollen;macrofossils	organic content;magnetic susceptibility;charcoal;diatoms	none
6156953	included	-36.78749847	175.7708282	5	Holocene vegetation, environment, and tephra recorded from Lake Pupuke, Auckland, New Zealand	Pupuke	North Island	New Zealand	Pacific	lake	8530	FALSE	700	7830	no	28	pollen;spores	charcoal	none
6158526	included	78.71769714	16.43894958	24	What do Holocene sediments in Petuniabukta, Spitsbergen reveal?	Petuniabukta - Core Cassio	Spitsbergen	Svalbard	Arctic	soil	9470	TRUE	0	9470	no	14	pollen	none	none
6156985	included	-54.1613884	-36.6669426	50	Holocene palaeoecology and climate history of South Georgia (sub-Antarctica) based on a macrofossil record of bryophytes and seeds	Tonsberg	South Georgia	South Georgia_South Sandwich Islands	Sub-Antarctic	peatland	9520	TRUE	0	9520	no	23	bryophytes;seeds;fruits	none	none
6156795	included	-41.23805618	172.4302826	1000	High-Resolution Coproecology: Using Coprolites to Reconstruct the Habits and Habitats of New Zealand's Extinct Upland Moa (Megalapteryx didinus)	Euphrates Cave	South Island	New Zealand	Pacific	coprolite	6368	FALSE	694	5674	no	12	pollen;dna	none	none
6157005	included	52.70785904	174.1494141	34	Ornithogenic vegetation: How significant has the seabird influence been on the Aleutian Island vegetation during the Holocene?	McDonald point	Shemya	Aleutian Islands	Pacific	peatland	9550	TRUE	0	9550	no	66	pollen	LOI	none
6156694	included	35.32971573	24.27594566	20	Olive groves around the lake. A ten-thousand-year history of a Cretan landscape (Greece) reveals the dominant role of humans in making this Mediterranean ecosystem	Kournas	Crete	Aegean Islands	Mediterranean	lake	9600	TRUE	0	9600	yes	140	pollen;npp	microcharcoal;dung fungal spores;diatoms	none
6157595	included	48.07032776	153.2661133	18	Record of Late Glacial–Holocene Paleogeographical Events in Ogranogenic Deposits of Matua Island (Central Kurils)	Dvoynaya Bay	Matua Island	Kuril Islands	Pacific	soil	9610	TRUE	0	9610	no	20	pollen;spores	tephrastratigraphy	none
6156902	included	-35.90000153	173.7833405	68	Holocene vegetation and environmental reconstructions from swamp deposits in the Dargaville region of the North Island, New Zealand: implications for the history of kauri (Agathis australis)	Yakas Swamp	North Island	New Zealand	Pacific	swamp	9633	TRUE	0	9633	no	42	pollen	dendrochronology	none
6157595	included	48.06370544	153.2272644	350	Record of Late Glacial–Holocene Paleogeographical Events in Ogranogenic Deposits of Matua Island (Central Kurils)	Section 5610	Matua Island	Kuril Islands	Pacific	soil	9640	TRUE	0	9640	no	15	pollen;spores	tephrastratigraphy	none
6158402	included	-39.36666489	175.4166718	810	Fine resolution palynology of Gibsons' Swamp, central North Island, New Zealand, since c.13 000 BP	Gibsons' Swamp	North Island	New Zealand	Pacific	peatland	9760	TRUE	0	9760	no	145	pollen	none	none
6157807	included	-37.424946	-12.486231	150	Holocene climate and vegetation dynamics on Nightingale Island, South Atlantic - an apparent interglacial bipolar seesaw in action?	2nd Pond	Nightingale	Tristan da Cuhna	Atlantic	pond	9760	FALSE	unknown		no	93	pollen	geochemestry	none
6170605	included	-37.3988266	175.5723419	6.5	Holocene vegetation, climate and history of a raised bog complex, northern New Zealand based on palynology, plant macrofossils and tephrochronology	Kopouatai Bog	North Island	New Zealand	Pacific	peatland	12050	FALSE	680	11370	no	44	pollen;macrofossils	none	none
6158303	excluded	-42.14916992	172.8038788	1200	The late-quaternary pollen record of South-East Nelson, South Island, New Zealand	South-East Nelson Upper Wairu River MCA1	South Island	New Zealand	Pacific	river bank	9800	TRUE	0	9800	no	1	pollen	none	No time serie
6157246	included	42.20460129	8.946158409	1310	The Holocene at Lac de Creno, Corsica, France: a key site for the whole island	Creno	Corsica	Corsica and Sardinia	Mediterranean	lake	9805	TRUE	0	9805	no	120	pollen	none	none
6157544	included	-22.2120266	166.7295227	123	Human impact from the paleoenvironmental record on New Caledonia	Saint Louis	New Caledonia	New Caledonia	Pacific	swamp	5730	FALSE	620	5110	no	27	pollen	charcoal	none
6157332	included	-22.23111153	166.5549927	3	A late-Holocene record of human impact from the southwest coast of New Caledonia	Lac Saint Louis (SL1991)	New Caledonia	New Caledonia	Pacific	swamp	6590	FALSE	620	5970	no	60	pollen;spores	charcoal;Mineral magnetics	none
6157718	included	-47.07611084	167.9863586	35	Holocene vegetation and climate of Stewart Island, New Zealand	Toitoi Flat	Stewart Island	New Zealand	Pacific	peatland	9877	TRUE	0	9877	no	25	pollen;spores	charcoal	none
6159397	included	61.50833511	-6.758055687	12	A hypothesis-based approach to landscape change in Suouroy, Faroe Islands	Hovsdalur catchment (Hov)	Suðuroy	Faroe Islands	Atlantic	soil	2080	FALSE	560	1520	no	30	pollen;spores	LOI	none
6157559	included	-5.506249905	149.9757538	10	How a wet tropical rainforest copes with repeated volcanic destruction	Garu plantation (GS3)	New Britain	Papua New Guinea	Pacific	floodplain	2850	FALSE	550	2300	yes	19	pollen	tephra	none
6156790	included	-0.648611128	-90.32833099	782	Lake or bog? Reconstructing baseline ecological conditions for the protected Galápagos Sphagnum peatbogs	Pernettya Bog	Santa Cruz	Galapagos	Pacific	peatland	9950	TRUE	0	9950	no	0	macrofossils	charcoal	none
6169298	included	52.91735077	-168.8742828	5	Postglacial vegetation on Umnak Island, Aleutian Islands, Alaska	Nikolski	Umnak Island	Aleutian Islands	Pacific	peatland	9954	TRUE	0	9954	no	30	pollen;spores	none	none
6157320	included	-43.63333511	171.1000061	630	Major disturbance to aquatic ecosystems in the South Island, New Zealand, following human settlement in the Late Holocene	Emma	South Island	New Zealand	Pacific	lake	10000	TRUE	0	10000	no	20	pollen	plant remains;chirominids;charcoal	none
6157665	included	65.9430542	-18.40555573	15	Evidence of hybridisation between Betula pubescens and B. nana in Iceland during the early Holocene	Hella	Iceland	Iceland	Atlantic	soil	10000	FALSE	7100	2900	yes	25	pollen	Climate	none
6168269	included	66.91666412	-21.66666603	123	Efstadalsvatn: A multi-proxy study of a Holocene lacustrine sequence from NW Iceland	Efstadalsvatn	Iceland	Iceland	Atlantic	lake	10000	FALSE	3000	7000	yes	27	pollen	chironomids Temperature	none
6157071	included	-13.89999962	-171.8333282	760	Human occupation and ecosystem change on Upolu (Samoa) during the Holocene	Lanoto'o	Upolu	Samoa	Pacific	lake	9440	FALSE	540	8900	no	32	pollen;spores	cryptotephra;charcoal;algae;cyanobacteria;physical properties	none
6157559	included	-5.50672245	149.9800873	10	How a wet tropical rainforest copes with repeated volcanic destruction	Garu plantation (GS1)	New Britain	Papua New Guinea	Pacific	floodplain	1730	FALSE	510	1220	yes	28	pollen	tephra	none
6156609	included	-20.11666679	-109.2833328	81	First records and potential palaeoecological significance of Dianella (Xanthorrhoeaceae), an extinct representative of the native flora of Rapa Nui (Easter Island)	Ranu Raraku	Rapa Nui	Rapa Nui	Pacific	lake	9810	FALSE	505	9305	no	20	pollen summary	none	none
6157120	included	-45.11661148	169.5246887	300	Macrofossil evidence for pre‐settlement vegetation of Central Otago's basin floors and gorges	Arthur swamp	South Island	New Zealand	Pacific	swamp	10066	TRUE	0	10066	no	3	macrofossils	none	none
6168236	included	-27.13440514	-109.2888794	75	Macrofossils in Raraku Lake (Easter Island) integrated with sedimentary and geochemical records: towards a palaeoecological synthesisfor the last 34,000 years	Rano Raraku	Rapa Nui	Rapa Nui	Pacific	lake	30060	FALSE	505	29555	no	56	pollen;macrofossils	geochemistry	none
6157184	included	21.11905479	-156.9006348	1262	Dynamic Holocene Vegetation and North Pacific Hydroclimate Recorded in a Mountain Peatland, Moloka Hawa'i, Hawai'i	Pe ̄pe ̄‘o ̄pae	Moloka‘i	Hawai	Pacific	peatland	1005	FALSE	490	515	no	32	pollen;n-alkanes	n-Alkanes	none
6156687	included	-27.12267494	-109.2881546	80	THE LATE QUATERNARY VEGETATIONAL AND CLIMATIC HISTORY OF EASTER ISLAND	Rano Raraku	Rapa Nui	Rapa Nui	Pacific	peatland	35260	FALSE	480	34780	no	33	pollen	none	none
6156781	included	62.28291321	-7.047230721	139	Sedimentary DNA and molecular evidence for early human occupation of the Faroe Islands	Eiðisvatn	Eysturoy	Faroe Islands	Atlantic	lake	10176	TRUE	0	10176	no	14	dna	LOI;tephra;fecal biomarkers	none
6157213	included	66.05000305	-20.38333321	50	Holocene environmental change and development of the nutrient budget of histosols in North Iceland	Torfdalsmýri	Iceland	Iceland	Atlantic	peatland	10180	TRUE	0	10180	yes	7	pollen	none	none
6158303	excluded	-42.14740372	172.8256683	1100	The late-quaternary pollen record of South-East Nelson, South Island, New Zealand	South-East Nelson Upper Wairu River MCA4	South Island	New Zealand	Pacific	river bank	10200	TRUE	0	10200	no	1	pollen	none	No time serie
6170440	included	-42.39655304	172.1309509	420	Contributions to the Quaternary History of the New-Zealand Flora Part 6 Aranuian Pollen Diagrams from Canterbury Nelson and North Westland South Island	Crooked Mary Creek Station 1	South Island	New Zealand	Pacific	peatland	10200	FALSE	unknown		no	20	pollen	none	none
6157376	included	66.20760345	-15.55599976	34	Birch hybridization in Thistilfjordur, North-east Iceland during the Holocene	Ytra-Áland  (Thistilfjordur)	Iceland	Iceland	Atlantic	peatland	5120	FALSE	473	4647	no	47	pollen;spores	tephras;lithological descrioption	none
6169299	included	51.90222168	-176.6374969	23	Postglacial vegetation on Adak Island, Aleutian Islands, Alaska	Adak	Adak Island	Aleutian Islands	Pacific	peatland	10255	TRUE	0	10255	no	30	pollen;spores	none	none
6168742	included	17.99766731	-76.91133118	24	The legacy of 1300 years of land use in Jamaica	White Marl	Jamaica	Greater Antilles	Atlantic	soil	990	FALSE	450	540	no	21	phytoliths	charcoal	none
6156640	included	79.33831024	16.01902008	140	A complete Holocene lake sediment ancient DNA record reveals long-standing high Arctic plant diversity hotspot in northern Svalbard	Jodavannet	Spitsbergen	Svalbard	Arctic	lake	10426	FALSE	-70	10496	no	41	dna	geochemestry (XRF);LOI	none
6168630	included	-41.32868576	173.4073486	600	A Vegetation History from Northeast Nelson New-Zealand	Dew Lakes	South Island	New Zealand	Pacific	pond	10430	TRUE	0	10430	no	19	pollen	none	none
6157535	included	-39.23333359	175.4333344	1140	Evidence for Lateglacial and Holocene tree-line fluctuations from pollen diagrams from the Subalpine zone on Mt Hauhungatahi, Tongariro National Park, New Zealand	Hauhungatahi Site 1140	North Island	New Zealand	Pacific	soil	10480	TRUE	0	10480	no	30	pollen	charcoal	none
6158420	included	42.0653801	9.134052277	2089	New pollen-analytical researches in Corsica: the problem of Quercus ilex L. and Erica arbor ea L., the origin of Pinus halepensis Miller forests	Bastani 1	Corsica	Corsica and Sardinia	Mediterranean	lake	10500	TRUE	0	10500	no	61	pollen	none	none
6158420	included	42.0653801	9.134052277	2089	New pollen-analytical researches in Corsica: the problem of Quercus ilex L. and Erica arbor ea L., the origin of Pinus halepensis Miller forests	Bastani 2	Corsica	Corsica and Sardinia	Mediterranean	lake	10500	TRUE	0	10500	no	61	pollen	none	none
6158420	included	42.20453644	8.946269989	1280	New pollen-analytical researches in Corsica: the problem of Quercus ilex L. and Erica arbor ea L., the origin of Pinus halepensis Miller forests	Creno	Corsica	Corsica and Sardinia	Mediterranean	lake	10500	TRUE	0	10500	no	51	pollen	none	none
6156956	excluded	-21.94055557	-157.9241638	60	A RADIOCARBON CHRONOLOGY FOR HUMAN-INDUCED ENVIRONMENTAL-CHANGE ON MANGAIA, SOUTHERN COOK ISLANDS, POLYNESIA	Tangatatau	Mangaia	Cook Islands	Pacific	soil	980	FALSE	420	560	no	0		vertebrate fauna	No proxy
6168401	included	-0.895250022	-89.47997284	659	Historical Ecology in the Galapagos Islands Part 1 a Holocene Pollen Record from El-Junco Lake San-Cristobal Island	El Junco EJ1	San Cristobal	Galapagos	Pacific	lake	8710	FALSE	400	8310	no	35	pollen	none	none
6156696	included	45.14769745	147.9725494	400	The Records of Environmental Changes in Lacustrine-Swamp Sequences within the Mountain Area of Iturup Island since the Late Glacial Period	Gniloe	Iturup Island	Kuril Islands	Pacific	lake	10610	TRUE	0	10610	no	120	pollen	diatoms	none
6169990	included	6.900000095	158.2333374	160	Breadfruit Fermentation in Pohnpei, Micronesia: Site Formation, Archaeological Visibility, and Interpretive Strategies	PoC3-10	Pohnpei	Caroline islands	Pacific	archeological site	385	FALSE	385	0	no	8	phytoliths	none	none
6156449	included	28.5	-16.31666756	560	The long-term ecology of the lost forests of La Laguna, Tenerife (Canary Islands)	La Laguna	Tenerife	Canary Islands	Atlantic	lake	4700	FALSE	380	4320	no	28	pollen	charcoal	none
6168185	included	-42.51638794	172.2238922	528	A macrofossil flora from early aranuian lake-bed deposits, doubtful river, waiau-uha catchment, North Canterbury, New Zealand	waiau-uha catchment (Lake doubtful)	South Island	New Zealand	Pacific	"lake "	10800	FALSE	unknown		no	57	macrofossils	Macrofossils (seeds;leaves;stems;wood;etc)	none
6157595	included	48.06411362	153.2539368	110	Record of Late Glacial–Holocene Paleogeographical Events in Ogranogenic Deposits of Matua Island (Central Kurils)	Sopka Kruglaya	Matua Island	Kuril Islands	Pacific	soil	10900	TRUE	0	10900	no	33	pollen;spores	tephrastratigraphy	none
6159397	included	61.50833511	-6.758055687	200	A hypothesis-based approach to landscape change in Suouroy, Faroe Islands	Hovsdalur catchment	Suðuroy	Faroe Islands	Atlantic	peatland	1420	FALSE	335	1085	no	25	pollen;spores	LOI	none
6170287	included	-46.06214142	167.8555603	60	Vegetation and climate history of the Longwood range, south island, new zealand, 12 000 B. P. To the present	Merrlvale	South Island	New Zealand	Pacific	peatland	10950	TRUE	0	10950	no	35	pollen	none	none
6157561	included	-46.5	169.3699951	40	Forest reconstruction and past climatic estimates for a deforested region of south-eastern New Zealand	Tahakopa (Scotts Bog)	South Island	New Zealand	Pacific	peatland	11000	TRUE	0	11000	yes	24	pollen	none	none
6157531	included	65.9571228	-18.45666695	80	Lacustrine evidence of early-Holocene environmental change in northern Iceland: a multiproxy palaeoecology and stable isotope study	Hámundarstaðaháls	Iceland	Iceland	Atlantic	infilled lake	11000	FALSE	7500	3500	yes	62	pollen	chironomids;δ13C organic;TOC and C/N	none
6157531	included	65.90460205	-18.32318878	99	Lacustrine evidence of early-Holocene environmental change in northern Iceland: a multiproxy palaeoecology and stable isotope study	Vatnamyri	Iceland	Iceland	Atlantic	infilled lake	11000	FALSE	7500	3500	yes	50	pollen	chironomids;δ13C organic;TOC and C/N	none
6172235	included	-49.08333206	68.5	0	Pollen Evidence for Late Quaternary Climate Changes on Kerguelen Islands	Golfe du Morbihan	Kerguelen	Kerguelen	Sub-Antarctic	soil	11010	TRUE	0	11010	no	11	pollen	none	none
6156347	included	65.58777618	-20.13277817	114	Life on the periphery is tough: Vegetation in Northwest Iceland and its responses to early-Holocene warmth and later climate fluctuations	Kagaðarhóll	Iceland	Iceland	Atlantic	palaeolake	11048	FALSE	3000	8048	no	70	pollen;macrofossils	none	none
6157444	included	-50.51931381	166.2286682	20	Lateglacial and Holocene vegetation and climatic change on Auckland Island, Subantarctic New Zealand	Forest site	Auckland Island	New Zealand	Pacific	peatland	11080	TRUE	0	11080	no	42	pollen	none	none
6169182	included	61.91027832	-6.908333302	52	Dynamic early Holocene vegetation development on the Faroe Islands inferred from high-resolution plant macrofossil and pollen data	Lykkjuvøtn	Sandoy	Faroe Islands	Atlantic	lake	11250	FALSE	10250	1000	yes	75	pollen;macrofossils	none	none
6158319	included	-52.56165314	169.0834351	200	Late-glacial and Holocene vegetation and environment of Campbell Island, farsouthern New Zealand	Rocky Bay	Campbell Island	Campbell Islands	Pacific	peatland	11700	TRUE	0	11700	no	13	pollen	none	none
6157544	included	-22.27106667	166.6300201	14	Human impact from the paleoenvironmental record on New Caledonia	Plum Swamp	New Caledonia	New Caledonia	Pacific	swamp	19880	FALSE	330	19550	no	39	pollen	charcoal	none
6158303	included	-42.22015381	172.7382355	1100	The late-quaternary pollen record of South-East Nelson, South Island, New Zealand	South-East Nelson Lake Tennyson	South Island	New Zealand	Pacific	peatland	11800	TRUE	0	11800	no	35	pollen	none	none
6157444	included	-50.51931381	166.2286682	20	Lateglacial and Holocene vegetation and climatic change on Auckland Island, Subantarctic New Zealand	Bog site	Auckland Island	New Zealand	Pacific	peatland	11951	TRUE	0	11951	no	58	pollen	none	none
6157561	included	-45.83000183	169.7200012	600	Forest reconstruction and past climatic estimates for a deforested region of south-eastern New Zealand	Glendhu Bog	South Island	New Zealand	Pacific	peatland	12000	TRUE	0	12000	yes	50	pollen	none	none
